,link,text,title,metadata,author
275,https://ciudadseva.com/texto/si-te-empenas/,"Si te empeñas en dar crédito a las mentiras del camellero, a las truculentas historias que corren por los patios de las posadas, a las promesas de las mujeres cubiertas de velos y procaces en sus ofertas; si persistes en ignorar ciertas leyes nunca escritas sobre la conducta sigilosa que debe seguirse al cruzar tierras de infieles, si continúas en tu necedad, nunca te será dado entrar por las puertas de la ciudad de Tashkent, la ciudad donde reina la abundancia y predominan los hombres sabios y diligentes. Si te empeñas en tu necedad… FIN",Si te empeñas,[Minicuento - Texto completo.],Álvaro Mutis
276,https://ciudadseva.com/texto/soledad-mutis/,"En mitad de la selva, en la más oscura noche de los grandes árboles, rodeado del húmedo silencio esparcido por las vastas hojas del banano silvestre, conoció el Gaviero el miedo de sus miserias más secretas, el pavor de un gran vacío que le acechaba tras sus años llenos de historias y de paisajes. Toda la noche permaneció el Gaviero en dolorosa vigilia, esperando, temiendo el derrumbe de su ser, su naufragio en las girantes aguas de la demencia. De estas amargas horas de insomnio le quedó al Gaviero una secreta herida de la que manaba en ocasiones la tenue linfa de un miedo secreto e innombrable. La algarabía de las cacatúas que cruzaban en bandadas la rosada extensión del alba, lo devolvió al mundo de sus semejantes y tornó a poner en sus manos las usuales herramientas del hombre. Ni el amor, ni la desdicha, ni la esperanza, ni la ira volvieron a ser los mismos para él después de su aterradora vigilia en la mojada y nocturna soledad de la selva. FIN",Soledad,[Minicuento - Texto completo.],Álvaro Mutis
277,https://ciudadseva.com/texto/sueno-del-fraile/,"Transitaba por un corredor y al cruzar una puerta volvía a transitar el mismo corredor con algunos breves detalles que lo hacían distinto. Pensaba que el corredor anterior lo había soñado y que este sí era real. Volvía a transponer una puerta y entraba a otro corredor con nuevos detalles que lo distinguían del anterior y entonces pensaba que aquel también era soñado y este era real. Así sucesivamente cruzaba nuevas puertas que lo llevaban a corredores, cada uno de los cuales era para él, en el momento de transitarlo, el único existente. Ascendió brevemente a la vigilia y pensó: “También esta puede ser una forma de rezar el rosario”. FIN",Sueño del fraile,[Minicuento - Texto completo.],Álvaro Mutis
278,https://ciudadseva.com/texto/el-angulo-facial/,"Cuando me lo presentaron le dije con inquietud: –¿Pero qué hizo usted su ángulo facial? La boca, la nariz, los ojos, las orejas, fuera de su sitio, aparecían amontonados en su rostro. –Señor– me dijo el hombre de boca vertical–. Una vez un prestidigitador me escamoteó el ángulo. Desde entonces sé que como los paraguas los rostros tienen un armazón. Y que la armazón de los rostros es el ángulo facial. FIN Antología poética, 2006",El ángulo facial,[Minicuento - Texto completo.],Luis Vidales
279,https://ciudadseva.com/texto/el-crimen-perfecto-vidales/,"Una noche soñé que había matado a una mujer. Paso los detalles. Cuando desperté leí en el periódico el relato del crimen tal y como yo lo había perpetrado. Me presenté a la policía. Se rieron de mí. Dicen que encontraron al criminal. ¡Qué va! Entonces ¿por qué me sigue remordiendo la conciencia? FIN Suenan timbres, 1926",El crimen perfecto,[Minicuento - Texto completo.],Luis Vidales
280,https://ciudadseva.com/texto/el-muerto-vidales/,"Tomó el diario. Leyó: “El señor N. N. descansó en la paz del Señor”. Se tomó el pulso. Nada. Se palpó el pecho. Estaba frío. Sintió una absoluta indiferencia. Tiró el diario y volvió a meterse en la cama, más, pero muchísimo más indiferente que nunca. FIN",El muerto,[Minicuento - Texto completo.],Luis Vidales
281,https://ciudadseva.com/texto/el-telefono-vidales/,"El teléfono es un pulpo que cae sobre la ciudad. Sus tentáculos se enredan en las casas. Con las ventosas de los tentáculos se chupa las voces de las gentes. De noche —se alimenta de ruidos. FIN Suenan timbres, 1926",El teléfono,[Minicuento - Texto completo.],Luis Vidales
282,https://ciudadseva.com/texto/el-vecino-de-adentro/,"Me lo encontré en la avenida. Su identidad conmigo era, como si dijéramos, escandalosa. Le dije: “¿Quién es usted?”. Y me soltó, susurrando las sílabas: “Luis Vidales”. Le grité, angustiado: “¡No! Yo soy Luis Vidales”. Y para asombro de mi parte, me respondió con aplomo: “¿Y quién lo contradice?”. Y en verdad, no tuve nada que argüirle. FIN Suenan timbres, 1926",El vecino de adentro,[Minicuento - Texto completo.],Luis Vidales
283,https://ciudadseva.com/texto/la-noche-vidales/,"El día es lo más ciudadano que hay. Eso no me lo puede negar nadie. El día tiene gentes y casas y pegados en las cintas vertiginosas de las calles tiene tranvías – coches – autos – etc. – etc. Cualquier día de la semana llámese lunes o sábado – está siempre lleno de ciudades. Pero la noche – ah! caray! – la noche es lo más inculto que se conoce hasta hoy. La noche está bien en los matorrales. La noche – primitiva – selvática – reacia a la civilización – es el último resto de salvajismo en el mundo. ¿No habrá quién colonice la noche? FIN Antología poética, 2006",La noche,[Minicuento - Texto completo.],Luis Vidales
284,https://ciudadseva.com/texto/la-sombra-vidales/,"Yo quería estar solo. Subí las escaleras que conducen a mi habitación y tras de mí cerré la puerta para que nadie pudiese importunarme. ¡Qué supremo deleite! ¡Qué saludable alegría la de reunirme solo! Por un instante me sentí el más feliz de los hombres. Pero fue solo un instante. Luego, de reojo, noté que a mi lado había algo que alentaba acompasadamente con mis ademanes. Giré súbitamente sobre los talones y allí, sobre la pared de mi cuarto, se destacaba mi sombra, ¡como una segunda persona de mí mismo, como un ente que se nutría de mi propia vida! Empezó entonces mi batalla. Hice un ademán de desesperación, y la sombra, con inaudito descaro, manifestó su vitalidad levantando los brazos en la misma actitud de los míos. Me escondí tras la cortina, y ella se escondió conmigo. Di vueltas en redondo del cuarto, y ella me siguió como un relámpago negro. Ya no hubo en mi cerebro campo a la reflexión. Los nervios se me volvieron nudos debajo de la piel. Lleno de ira, empuñé el férreo cortapapel que reposaba tranquilo sobre mi escritorio, y con un paso lento, de asesino, me aproximé a mi sombra, inmensamente agrandada sobre el muro, y la cosí a puñaladas. ¡No exhaló la más leve queja! ¡Aquello fue como si mi mano hubiese asesinado al silencio! Desde aquella noche, abandoné para siempre la casa donde se desarrolló mi primer crimen. ¡Tal vez allí, contra la pared de mi cuarto —como una mariposa de la media noche— esté todavía clavada la sombra muerta! FIN",La sombra,[Minicuento - Texto completo.],Luis Vidales
285,https://ciudadseva.com/texto/los-dos-gatos/,"El gato y su sombra. Son dos gatos –pero en realidad no es más que uno. Esto me explica la divinidad. La sombra es un gato más enigmático. Es más gato. Así debieran ser todos los gatos. Untados a la pared. Sería bello verlos andar. Entonces tampoco podría dejar un gato arqueado de señal hasta donde he leído. Pero podría detenerlo en la pared y fijarle debajo un tomito de almanaque. Un almanaque es un pequeño tratado de filosofía. He intentado hacer una definición. ¡Es tan peligroso! Pero –afortunadamente para mí– el gato ha desbaratado mis ideas –de un salto– y se ha echado en la poltrona –sobre su sombra. De un envoltorio de piel –que parece como si una mujer lo hubiera dejado sobre la poltrona– sube una musiquilla constipada. Ahora todo ha quedado en silencio. He visto la musiquilla desteñirse en el aire como un color. FIN Antología poética, 2006",Los dos gatos,[Minicuento - Texto completo.],Luis Vidales
286,https://ciudadseva.com/texto/los-vigilantes/,"Se hicieron íntimos. Un día, al descuido, Jhosef le dio a beber el vino maravilloso a Arthur, quien súbitamente se transformó en Jhosef. Un tiempo después, a Jhosef le ocurrió otro tanto: se convirtió en Arthur. Los dos —así— quedaron en su plata, pues ambos eran espías. FIN Suenan timbres, 1926",Los vigilantes,[Minicuento - Texto completo.],Luis Vidales
287,https://ciudadseva.com/texto/musica-de-manana/,"La máquina de escribir es un pequeño piano de teclas redondas. Vendrán grandes “virtuosos” de la máquina de escribir. Serán gentes de largas melenas y de ojos melancólicos. En las noches de luna. Sonatas. Y nocturnos. Y gigas. Vibrarán las máquinas de escribir. Y su ritmo —bajo las estrellas— nos llenará el alma de deseos y de recuerdos. FIN Suenan timbres, 1926",Música de mañana,[Minicuento - Texto completo.],Luis Vidales
288,https://ciudadseva.com/texto/paisajes-ambulantes/,"Mr. Wilde ha dicho que los crepúsculos están pasando de moda. Es indudable que se podría disimular ese defecto si los paisajes variaran constantemente de sitio. Eso de ver un paisaje en un mismo lugar –es necesariamente aburrido. Lo contrario sería encantador. Y espectacular. Un grupo de árboles emigrando bajo el cielo. O un árbol que pasara para la selva solo, recto, sobre sus innumerables patitas blancas.Pero entonces la gente inventaría jaulas para cazar paisajes. Y un paisaje dentro de una jaula no debe sentirse contento FIN Suenan timbres, 1976",Paisajes ambulantes,[Minicuento - Texto completo.],Luis Vidales
289,https://ciudadseva.com/texto/superciencia/,"Por medio de los microscopios, los microbios observan a los sabios. FIN Suenan timbres, 1926",Superciencia,[Minicuento - Texto completo.],Luis Vidales
290,https://ciudadseva.com/texto/teoria-de-las-puertas/,"Soy alguien dado a investigaciones científicas. Últimamente he descubierto una teoría del equilibrio. Ante todos los sabios del mundo yo siento mi teoría del equilibrio. Cuando una puerta se abre, la puerta equidistante, al otro lado del mundo, se cierra irremisiblemente. Por esto –y todos lo hemos visto– de golpe, las puertas se cierran solas. El día que todas las puertas se abrieran a una vez, el mundo quedaría lleno de huecos y el viento se entraría en ellos y se llevaría la tierra por los espacios ilímites… FIN",Teoría de las puertas,[Minicuento - Texto completo.],Luis Vidales
291,https://ciudadseva.com/texto/tragedia-de-un-rostro/,"Tengo el gusto de comunicar a mis biógrafos que vivo en el único cuarto alto que hay en mi casa. Una casa con solo una habitación de segundo piso es harto rara si pensamos que apenas habrá dos de estas en toda la ciudad. No voy a describir lo que hay en mi cuarto. Me limitaré a decir que todo en él es pobre. Un ropero pendiente de un clavo, oblicuo por esto en la pared, donde todas las noches, al regresar, cuelgo mi sobretodo que ya empieza a tener parecido conmigo. Una cama, una cama dormida como cualquier otra cama del mundo. Y además de muchos objetos insignificantes, una mesa vulgar y coja sobre la cual hay varias hileras de libros. Encima de una de estas hileras, un reloj que anda al estricote, maltrata las horas de un modo doloroso. Todo, excepto los libros, a los que amo con un amor humano, como si fueran personas, vale muy poco o no vale nada. Iba a decir de la escalera, que está ahí, detrás de la puerta, y que es como la cola de mi cuarto; iba a decir lo que hace mucho viene mortificándome y que años ha tuve la intención de someter a una encuesta: —¿Cree usted que las escaleras tienen la intención de subir o la de bajar? Yo lo iba a decir, pero Ramón, el más ilustre de los Ramones que en el mundo han sido, según cálculo aproximado, pero no promedial, se ha apoderado de la idea antes que yo. A veces también tengo ideas y, sin embargo, no soy un escritor. No me acuerdo haber urdido nunca una mentira. Lo que ahora voy a decir es tan cierto, tan cierto pero inverosímil como, por ejemplo, la muerte del infalible pontífice. Si dije al principio dónde vivo y cómo es mi cuarto, lo hice porque así lo necesito para mi historia. Confieso que me he distraído en cosas que no vienen a cuento y que todo lo anterior se podría suprimir, lo que no hago, sin embargo, porque creo que fue Stendhal quien me pidió que le pusiera este marco a mi narración. Desde mi cuarto se ve el patio de la casa vecina. La pared en la que está incrustada la puerta de mi cuarto forma ángulo recto con un tramo del tejado de la otra casa. De suerte que desde la puerta, apoyando las manos en el tejado, es fácil divisar el corto corredor, al otro lado del patio. Una personita encantadora atravesaba en ocasiones por este corredor. Nadie más pasaba por él, como si estuviera destinado exclusivamente para ella. Se oían voces en la casa, pero jamás vi a los dueños de esas voces. Esa bella persona carecía totalmente de personalidad. A primera vista se le comprendía y lo acabé de comprobar una mañana que ella, buscando el sol, había arrastrado su pequeño asiento hasta el corredor y se había puesto a hacer un tejido de crochet, moviendo la aguja entre los ágiles dedos. A veces, por breves instantes, dejaba su labor para mirar a un punto determinado, invisible para mí, y entonces, con extraordinaria claridad descubrí que su rostro reflejaba la expresión de la persona que yo no veía. Esto determinó en mí una invencible curiosidad: la de estudiar a las personas de la casa a través de ese rostro, en el cual se veía todo como en un espejo. Por este medio supe que allí había un hombre severo y pronto pude darme cuenta de que era su marido, porque en el rostro que ella copiaba se advertía la expresión de la posesión, pero de la posesión desdeñada. “Te poseo y por eso te desprecio”, decía aquel rostro severo. Al contrario de este, el otro rostro que conocí aquella mañana de sol era el de un hombre dulce y joven, un tanto triste, cuya expresión, de un sentimentalismo semirrisueño, decía claramente: “Te amo”. Así, durante meses, asomado por momentos a la puerta de mi cuarto, con los codos en el tejado vecino, acumulé paulatinamente detalles, gestos, rictus de amor y de odio, rasgos de cara melancólica, sonrisas, recriminaciones, todo el cúmulo de sentimientos que pasaba alternativamente por la faz hermosa de la mujer. En un cuadernillo llevé nota minuciosa de todo esto por separado; es decir, que cuando uno de estos caracteres era severo se lo apuntaba al marido y cuando era dulce iba a completar la personalidad del otro hombre. Llegué a definirlos con tal exactitud que pude saber hasta su estatura. Por una relación entre el piso y la mirada de ella calculé que su marido tenía aproximadamente un metro con setenta centímetros y que el joven no pasaba de un metro con sesenta. Como me ciño estrictamente a la verdad, esta historia aparece trunca e incompleta constantemente, pues rara vez se daba la casualidad de que ella estuviera en el corredor y de que uno de los hombres se hallara en la casa. En el transcurso de ese tiempo los dos hombres no llegaron a estar simultáneamente en la casa. Lo que sí sucedía con frecuencia, y hasta por ocho o diez días, era que en el rostro de la mujer no aparecía sino la faz del hombre dulce, por lo cual colegía yo que el otro estaba ausente de la casa, quizás en misiones de su oficio. En una de esas ausencias tuvo lugar algo que clausuró definitivamente mi libreta de apuntes. Era una noche clara, como ha habido pocas en el mundo. Por sobre los tejados —lejos— se veían las copas de los árboles y en la rama de un eucaliptus recortábase la luna. Sobre el patiecillo vecino la sombra de una palma era una araña enorme, negra, que movía las patas. Serían las dos de la mañana. Reinaba un silencio de sombras. Yo subía la escalera, de regreso de mi paseo nocturno, y ya iba a entrar a mi cuarto cuando oí voces en la casa vecina. Por un instante volvió la calma en la que se sentía la respiración de la noche. Pero luego, un grito bestial hizo trizas el reposo. Se oyó una carrera precipitada y la mujer, en bata de dormir, llegó hasta el extremo del corredor. Estaba desgreñada. En su rostro pude ver alternativamente al agrio marido y al amante romántico. Las anotaciones de mi libreta me permitían esperar, por una lógica común y corriente —y tal vez también por el ansia de espectáculo que atosiga a los seres— el desarrollo y culminación del drama que ocurriría ante mis ojos. Me dispuse a presenciar en el rostro de la mujer la lucha de los dos hombres y hasta me adelanté a imaginar cuándo el uno, momentáneamente, triunfaba sobre el otro; cuándo los dos rodaban por el suelo; cuándo cejaban en el duelo para tomar aliento; cuándo volvían a trenzarse en la lucha. Pero la escena, esperada por mí durante meses enteros, no se presentaba. De pronto hubo un silencio, grande como una piedra. Creí llegado el momento. La mujer palideció, sus facciones se desencajaron y las pupilas, desmesuradamente abiertas, se inmovilizaron en el blanco. Esto solo duró un segundo y pensé que la partícula de tiempo era más que suficiente para comprender que aquello era el reflejo de la cara del muerto. Pero no fue así. Las expresiones de los dos hombres se refractaron en la suya, con sus características propias; y en los días siguientes volvieron a pasar por el rostro de la mujer hermosa la faz severa del marido y la dulce del hombre melancólico. Me veo en la necesidad de consignarlo así en honor a la verdad. Tal vez esto desaliente al lector. A mí me ocurrió lo mismo. Lancé al aire las páginas de mi libreta de apuntes, que volaron como hojas de un calendario, y no volví a fisgonear hacia el patio de la casa vecina. ¿Para qué? Pero… ¿qué espectáculo es capaz de mantener nuestra curiosidad —vulgar o no— durante meses enteros? Si algo de esa curiosidad he podido transmitir al lector, me sentiré pagado por el fracaso de este relato. FIN 1925",Tragedia de un rostro,[Cuento - Texto completo.],Luis Vidales
292,https://ciudadseva.com/texto/a-circe/,"¡Circe, diosa venerable! He seguido puntualmente tus avisos. Mas no me hice amarrar al mástil cuando divisamos la isla de las sirenas, porque iba resuelto a perderme. En medio del mar silencioso estaba la pradera fatal. Parecía un cargamento de violetas errante por las aguas. ¡Circe, noble diosa de los hermosos cabellos! Mi destino es cruel. Como iba resuelto a perderme, las sirenas no cantaron para mí. FIN 1917",A Circe,[Minicuento - Texto completo.],Julio Torri
293,https://ciudadseva.com/texto/de-funerales/,"Hoy asistí al entierro de un amigo mío. Me divertí poco, pues el panegirista estuvo muy torpe. Hasta parecía emocionado. Es inquietante el rumbo que lleva la oratoria fúnebre. En nuestros días se adereza un panegírico con lugares comunes sobre la muerte y ¡cosa increíble y absurda! con alabanzas para el difunto. El orador es casi siempre el mejor amigo del muerto, es decir, un sujeto compungido y tembloroso que nos mueve a risa con sus expresiones sinceras y sus afectos incomprensibles. Lo menos importante en un funeral es el pobre hombre que va en el ataúd. Y mientras las gentes no acepten estas ideas, continuaremos yendo a los entierros con tan pocas probabilidades de divertirnos como a un teatro. FIN",De funerales,[Minicuento - Texto completo.],Julio Torri
294,https://ciudadseva.com/texto/de-fusilamientos/,"El fusilamiento es una institución que adolece de algunos inconvenientes en la actualidad. Desde luego, se practica a las primeras horas de la mañana. “Hasta para morir precisa madrugar”, me decía lúgubremente en el patíbulo un condiscípulo mío que llegó a destacarse como uno de los asesinos más notables de nuestro tiempo. El rocío de las yerbas moja lamentablemente nuestros zapatos, y el frescor del ambiente nos arromadiza. Los encantos de nuestra diáfana campiña desaparecen con las neblinas matinales. La mala educación de los jefes de escolta arrebata a los fusilamientos muchos de sus mejores partidarios. Se han ido definitivamente de entre nosotros las buenas maneras que antaño volvían dulce y noble el vivir, poniendo en el comercio diario gracia y decoro. Rudas experiencias se delatan en la cortesía peculiar de los soldados. Aun los hombres de temple más firme se sienten empequeñecidos, humillados, por el trato de quienes difícilmente se contienen un instante en la áspera ocupación de mandar y castigar. Los soldados rasos presentan a veces deplorable aspecto: los vestidos, viejos; crecidas las barbas; los zapatones cubiertos de polvo; y el mayor desaseo en las personas. Aunque sean breves instantes los que estáis ante ellos, no podéis sino sufrir atrozmente con su vista. Se explica que muchos reos sentenciados a la última pena soliciten que les venden los ojos. Por otra parte, cuando se pide como postrera gracia un tabaco, lo suministrarán de pésima calidad piadosas damas que poseen un celo admirable y una ignorancia candorosa en materia de malos hábitos. Acontece otro tanto con el vasito de aguardiente, que previene el ceremonial. La palidez de muchos en el postrer trance no procede de otra cosa sino de la baja calidad del licor que les desgarra las entrañas. El público a esta clase de diversiones es siempre numeroso; lo constituyen gente de humilde extracción, de tosca sensibilidad y de pésimo gusto en artes. Nada tan odioso como hallarse delante de tales mirones. En balde asumiréis una actitud sobria, un ademán noble y sin artificio. Nadie los estimará. Insensiblemente os veréis compelidos a las burdas frases de los embaucadores. Y luego, la carencia de especialistas de fusilamientos en la prensa periódica. Quien escribe de teatros y deportes tratará acerca de fusilamientos e incendios. ¡Perniciosa confusión de conceptos! Un fusilamiento y un incendio no son ni un deporte ni un espectáculo teatral. De aquí proviene ese estilo ampuloso que aflige al connaisseur, esas expresiones de tan penosa lectura como “visiblemente conmovido”, “su rostro denotaba la contrición”, “el terrible castigo”, etcétera. Si el Estado quiere evitar eficazmente las evasiones de los condenados a la última pena, que no redoble las guardias, ni eleve los muros de las prisiones. Que purifique solamente de pormenores enfadosos y de aparato ridículo un acto que a los ojos de algunos conserva todavía cierta importancia. FIN 1915",De fusilamientos,[Cuento - Texto completo.],Julio Torri
295,https://ciudadseva.com/texto/de-la-vida-maravillosa-de-salva-obstaculos/,"Salva-Obstáculos fue un hombre extraordinario; por confesión que hizo en artículo de muerte, nunca conoció lo que el mundo llama una dificultad, un impedimento, un imposible. Cuanto se propuso, ejecutó; todos los trabajos que empezó, todos, sin faltar uno, llevó a buen término. Si Salva-Obstáculos discurre anonadar lo pasado y cambiar lo que fue en lo que debió haber sido, a la hora presente careceríamos de imposible metafísico, yo os lo aseguro. A decir verdad, no sé cómo era Salva-Obstáculos. Le vi dos veces y tantas he hecho en conversaciones su pintura —añadiendo siempre algún nuevo detalle— que he acabado por no saber si era alto o bajo de cuerpo, corcovado o derecho como un huso. La infancia de Salva-Obstáculos fue la de un hombre de genio. No la hallaréis, sin embargo, en los libros para niños, al lado de la infancia del inventor de la máquina de vapor, del inventor de la máquina de coser, etc. Jamás partió Salva-Obstáculos con perros o gatos su pan ni su leche, ni compró con sus ahorros libros de texto para niños pobres. En compensación y desquite de esta dureza de condición, a los cuatro años fabricaba objetos de barro y de madera con una perfección que nunca sospecharon el viejo Franklin ni el inventor del telégrafo. Y a los cinco, tan ahincadamente se dio a componer, enderezar, remendar, completar y renovar, cuanto veía, que cuando cumplió seis años no había en su casa, en su pueblo, ni en veinte leguas a la redonda, relojes descompuestos, sillas rotas, puertas que cerraran mal del torcimiento de sus maderas, cerraduras sin llave y viceversa, etcétera. Un día, jugando con una hermana menor, descubrió que las niñas no sabían razonar correctamente, y en su interior resolvió componer cuantas cabezas de niñas había en el mundo. A los pocos meses todas las niñas razonaban con notable perfección y uniformidad —sí porque sí, no porque no, sí, pero no— como relojes que señalan la misma hora. Hasta producían un ruido particular al pensar, un ruido semejante al de una pistola que se amartilla. A los quince años, Salva-Obstáculos reformó la conversación de las gentes. Las pláticas fueron desde entonces rítmicas, justas, perfectas. Nunca volvió a oírse una paradoja. Algunas que ya habían pasado a la categoría de lugares comunes, de valores definitivos aun para las gentes del campo y los maestros de escuela, fueron desenterradas de los bajos estratos de la sociedad y destruidas en las plazas públicas. La familia, el orden, la buena fe, el espíritu de pesadez recobraron a la muerte de la paradoja todos los fueros y privilegios que habían tenido el primer día del mundo. En su inclinación por la simetría y por la uniformidad, un día se puso a igualar la densidad de la población en todas las regiones del planeta. Desde entonces no se dio punto de reposo en medir tierras y distribuir en ellas a las gentes; y a los pocos meses todos los hombres estaban repartidos en el globo a razón de once por kilómetro cuadrado. Los libros de Geografía fueron corregidos. Los amantes de la exactitud no cabían de gozo, y sin embargo, los míseros mortales, señaladamente las gentes del campo, lloraban, reconocían que la simetría no constituye la felicidad, y saludaban tristemente a sus amigos del kilómetro vecino, sin osar traspasar los límites del propio, en su temor a quebrantar aquel orden que Salva-Obstáculos había establecido sobre la tierra. Otro día, el héroe de este sencillo relato se enamoró de la hija de un molinero holandés. ¡Qué excelente ocasión para terminar aquí esta historia, haciendo que Salva-Obstáculos, el acabador de las más difíciles hazañas, sea vencido, humillado y confundido por el Amor! Moralidad es esta muy conforme con el espíritu general de las fábulas a que estamos acostumbrados. Y la presente relación podría ser asunto de una estampa en que hubiera un amorcillo que pone un pie sobre un hombre caído, y una leyenda alrededor que dijera: Omnia vincit amor, o cualquier otra cosa de este jaez. Desgraciadamente para el autor de esta narración, para las estampas, y para el espíritu general de las fábulas, Salva-Obstáculos se casó con la hija del molinero holandés y tuvo muchos hijos de ella. Cuando Salva-Obstáculos murió, por solo efecto de su voluntad siguió andando y pensando mucho tiempo, después de que su corazón había dejado de latir. Entre sus papeles se ha encontrado un proyecto para simplificar los tratados de Astronomía —suprimiendo atracciones y repulsiones estelares— por manera que la Cosmografía vendría a ser accesible aun para los poetas y las señoras casadas. Un niño que no supiera sumar y restar, podría anunciar eclipses y cometas con tanta seguridad por lo menos como cualquier director de observatorio norteamericano. Es opinión general que Salva-Obstáculos murió a poco de haber escrito este proyecto. Lloremos la muerte de Salva-Obstáculos y guardémonos de descubrir memorias y monografías sobre Astronomía. FIN El Mundo Ilustrado, 1912",De la vida maravillosa de Salva-Obstáculos,[Cuento - Texto completo.],Julio Torri
296,https://ciudadseva.com/texto/el-descubridor/,"A semejanza del minero es el escritor: explota cada intuición como una cantera. A menudo dejará la dura faena pronto, pues la veta no es profunda. Otras veces dará con rico yacimiento del mejor metal, del oro más esmerado. ¡Qué penoso espectáculo cuando seguimos ocupándonos en un manto que acabó ha mucho! En cambio, ¡qué fuerza la del pensador que no llega ávidamente hasta colegir la última conclusión posible de su verdad, esterilizándola; sino que se complace en mostrarnos que es ante todo un descubridor de filones y no mísero barretero al servicio de codiciosos accionistas! FIN",El descubridor,[Minicuento - Texto completo.],Julio Torri
297,https://ciudadseva.com/texto/el-fin-de-mexico/,"Escribo este relato de la destrucción de mi ciudad para el Times de Londres. Pertenecí a la Sociedad de Geografía y Estadística de México, y no tengo otro título para implorar un poco de credulidad hacia esta narración. Desde niños nos es familiar la literatura de terremotos, naufragios y demás calamidades, y así, omitiré todo pormenor que sea propio del género. No diré, además, sino lo que vi, que fue bien poco, pues mi salida de la ciudad ocurrió cuando las lavas llegaban a las primeras casas, por el rumbo de San Antonio Abad. Declaro, finalmente, que abandoné a México sin ejecutar ningún acto heroico; y me daría, en consecuencia, mucho pesar verme mañana en libros de primeras lecturas con algún heroísmo grotesco a cuestas. Ante todo, ha causado profunda extrañeza el comportamiento del viejo Popocatépetl, que tras muchos siglos de hipocresía bajo los crepúsculos tuvo la chochez de una erupción. En las leyendas del Valle de México desempeñó siempre el papel de abuelo bonachón y cachozudo que sonríe a las estrellas, indiferente a las preocupaciones humanas. —Si hubiera sido el Ajusco —decían los mexicanos— nada habría de extraordinario. Ni de temible, dada la preferencia que este enfant terrible de los volcanes americanos muestra por la vertiente del Pacífico. La completa ruina de México se consumó a las siete de la noche del día veintitrés. La prensa diaria, en ediciones especiales, la había predicho para las cinco de la tarde. El Transigente la anunció para la una. Lo cierto es que aunque se sabía que las lavas del Popocatépetl se adelantaban lenta e inevitablemente por la carretera de Tlalpan, no se tuvo la certidumbre de la catástrofe hasta las dos de la tarde. A esta hora crucé la gran Plaza Mayor de México, que ofrecía un espectáculo insólito y grandioso. El viejo palacio de los virreyes, más sombrío que nunca, estaba ornado espléndidamente por el fuego del volcán. Las torres de la catedral se alzaban siniestras y rojas en aquel ambiente de catástrofe. A medio día se interrumpió el tráfico de tranvías eléctricos y se cerraron las puertas de algunas tiendas. Pronto fueron estas asaltadas y saqueadas por el pueblo, en tanto que los limpiabotas y niños del arroyo hacían funcionar libremente los ascensores de los edificios, cabalgaban en las estatuas públicas y coronaban de harapos las azoteas y balcones de los palacios. La policía cumplió con su deber hasta los últimos instantes. Millares de gentes fueron conducidas a prisión, y de seguro el gobernador del Distrito habrá tenido un trabajo excesivo al día siguiente, en el reino de los muertos. La destrucción de Pompeya ilustra poco al lector, pues en circunstancias muy diversas ocurrió la catástrofe mexicana. Los habitantes de aquella ciudad, a causa de la corrupción de costumbres en que vivían, no pensaron, a la hora de la lluvia de cenizas, sino en salvarse. Los mexicanos por el contrario, malacostumbrados de toda su vida, por largos siglos de espiritualismo nazareno, al aplazamiento indefinido de sus más punzantes deseos, se entregaron a todos los excesos del instinto. Ante esta frenética posesión de las cosas largo tiempo codiciadas, cuya fuerza trágica hacía mayor el espectáculo de la erupción, Horacio hubiera de seguro lamentado lo escueto y áspero de la vida moderna que solo curiosidades inútiles y agudos deseos incuba. En tanto que el pueblo simple y heroico robaba a todo su sabor, los muelles aristócratas evitaban con el cloroformo y la morfina una muerte cruel. En algunos barrios, como Santa María la Ribera, las gentes de la clase media morían cristianamente. Los curas confesaban a millares y la religión triunfó en toda la línea. —La destrucción de México —oí decir a un sacerdote— será una gran lección para la descarriada Francia. En el resto de la ciudad, desaparecieron ante la inminencia del peligro todas las imperfecciones sociales que ha creado la rutina de los hombres. Los mexicanos vivieron, de este modo, sus últimas horas en el estado de naturaleza. Contra él nada puede argumentarse por este breve ensayo, pues solo un considerable aumento de población prometía. Nota de la Redacción del Times: —Aquí termina la relación del superviviente de la catástrofe. Como informes complementarios, añadiremos que se ha encendido cruda guerra entre los liberales mexicanos, que quieren hacer de Guadalajara la capital de la República, y los conservadores, que están por Puebla. México era una bella ciudad: contaba con una población de quinientos mil habitantes, y estaba situada a 2,265 metros sobre el nivel del mar. Los mexicanos visten ordinariamente el traje de charro. Por el cinematógrafo sabemos que este vestido consiste en una sandalia de madera, llamada huarache, un taparrabo de terciopelo, y un vistoso adorno de plumas en la cabeza. Los aristócratas sustituyen con el sombrero de copa, el adorno de plumas. FIN 1914",El fin de México,(Del Times de Londres),Julio Torri
